user_id,start_year,start_month,start_day,start_hour,start_minute,end_year,end_month,end_day,end_hour,end_minute
7526,2018,9,9,6,18,2018,9,10,5,18
7527,2018,11,25,16,31,2018,11,25,21,31
7528,2019,1,4,0,30,2019,1,4,15,30
7529,2018,8,7,0,52,2018,8,7,10,52
7530,2018,5,27,1,50,2018,5,27,17,50
7531,2018,10,8,11,53,2018,10,9,5,53
7532,2019,5,1,0,9,2019,5,1,19,9
7533,2019,7,8,11,59,2019,7,9,9,59
7534,2019,12,17,5,42,2019,12,17,14,42
7535,2019,3,8,3,21,2019,3,8,7,21
7536,2019,10,3,18,52,2019,10,4,3,52
7537,2018,12,22,23,6,2018,12,23,16,6
7538,2018,5,21,0,43,2018,5,21,13,43
7539,2018,10,6,4,47,2018,10,6,10,47
7540,2018,7,19,18,23,2018,7,19,23,23
7541,2018,3,30,22,12,2018,3,31,16,12
7542,2018,1,12,19,54,2018,1,13,17,54
7543,2019,10,21,17,9,2019,10,22,0,9
7544,2019,8,10,3,1,2019,8,11,1,1
7545,2019,8,29,9,21,2019,8,29,23,21
7546,2019,11,20,21,57,2019,11,21,18,57
7547,2018,4,17,7,40,2018,4,17,8,40
7548,2019,11,11,10,52,2019,11,11,16,52
7549,2018,5,4,19,54,2018,5,5,2,54
7550,2018,6,12,11,0,2018,6,13,9,0
7551,2019,11,12,2,17,2019,11,12,5,17
7552,2019,5,16,18,5,2019,5,16,23,5
7553,2019,11,19,4,24,2019,11,19,12,24
7554,2019,4,4,5,13,2019,4,4,15,13
7555,2018,7,18,1,46,2018,7,18,22,46
7556,2018,12,18,8,48,2018,12,18,19,48
7557,2018,5,19,21,4,2018,5,20,10,4
7558,2019,10,28,19,40,2019,10,29,12,40
7559,2019,2,3,22,17,2019,2,4,17,17
7560,2019,6,11,10,29,2019,6,12,8,29
7561,2018,1,3,14,26,2018,1,3,20,26
7562,2019,10,31,0,24,2019,10,31,18,24
7563,2018,8,5,1,10,2018,8,5,11,10
7564,2018,2,6,1,34,2018,2,6,8,34
7565,2019,6,18,22,1,2019,6,19,4,1
7566,2018,6,18,11,1,2018,6,19,0,1
7567,2018,7,5,10,13,2018,7,5,15,13
7568,2018,11,27,5,40,2018,11,27,17,40
7569,2019,10,18,6,35,2019,10,18,12,35
7570,2018,3,21,7,18,2018,3,21,15,18
7571,2018,7,20,9,14,2018,7,20,19,14
7572,2019,2,11,3,7,2019,2,12,0,7
7573,2019,11,11,19,51,2019,11,11,23,51
7574,2019,2,22,4,57,2019,2,22,17,57
7575,2019,7,26,19,2,2019,7,27,18,2
7576,2019,8,27,5,25,2019,8,27,9,25
7577,2019,4,15,12,26,2019,4,16,2,26
7578,2019,5,6,7,8,2019,5,6,11,8
7579,2018,1,12,19,54,2018,1,13,14,54
7580,2019,9,1,2,50,2019,9,1,19,50
7581,2018,8,23,3,11,2018,8,23,14,11
7582,2018,5,15,5,26,2018,5,15,6,26
7583,2019,11,22,3,12,2019,11,22,14,12
7584,2018,2,27,20,27,2018,2,28,6,27
7585,2019,5,9,18,27,2019,5,10,14,27
7586,2018,6,2,13,49,2018,6,3,8,49
7587,2018,3,6,4,25,2018,3,6,22,25
7588,2018,6,11,20,25,2018,6,11,22,25
7589,2018,9,28,5,58,2018,9,28,14,58
7590,2018,12,4,0,32,2018,12,4,2,32
7591,2019,10,5,8,26,2019,10,5,16,26
7592,2018,1,11,16,26,2018,1,11,22,26
7593,2018,12,1,3,25,2018,12,1,14,25
7594,2019,5,3,6,34,2019,5,3,20,34
7595,2018,8,22,15,25,2018,8,23,7,25
7596,2019,7,8,5,15,2019,7,8,18,15
7597,2019,11,4,6,37,2019,11,5,3,37
7598,2019,7,7,15,12,2019,7,8,11,12
7599,2018,6,12,8,6,2018,6,13,7,6
7600,2018,3,11,17,46,2018,3,12,3,46
7601,2019,7,9,16,17,2019,7,9,20,17
7602,2019,10,21,1,33,2019,10,21,13,33
7603,2019,1,5,6,11,2019,1,5,21,11
7604,2018,10,1,2,20,2018,10,1,8,20
7605,2019,6,9,8,11,2019,6,9,12,11
7606,2019,1,23,11,24,2019,1,23,16,24
7607,2019,8,10,6,12,2019,8,10,14,12
7608,2018,9,11,13,20,2018,9,12,10,20
7609,2019,10,29,22,15,2019,10,30,7,15
7610,2018,6,19,17,13,2018,6,20,12,13
7611,2018,8,13,15,7,2018,8,14,1,7
7612,2018,10,23,10,4,2018,10,23,21,4
7613,2019,12,24,20,56,2019,12,25,6,56
7614,2019,7,31,23,5,2019,8,1,14,5
7615,2019,6,24,14,57,2019,6,24,15,57
7616,2019,7,13,3,24,2019,7,13,12,24
7617,2019,3,30,11,37,2019,3,31,9,37
7618,2018,12,17,15,1,2018,12,18,6,1
7619,2018,12,22,4,59,2018,12,22,14,59
7620,2018,7,24,9,59,2018,7,24,11,59
7621,2019,11,28,14,48,2019,11,29,10,48
7622,2019,4,9,3,15,2019,4,9,6,15
7623,2018,9,30,16,45,2018,10,1,10,45
7624,2018,12,31,19,28,2019,1,1,2,28
7625,2019,8,29,3,58,2019,8,29,8,58
7626,2019,12,17,17,53,2019,12,18,3,53
7627,2018,2,4,8,22,2018,2,5,5,22
7628,2019,6,18,16,56,2019,6,18,22,56
7629,2020,1,1,20,10,2020,1,2,7,10
7630,2019,6,11,15,29,2019,6,12,5,29
7631,2019,6,27,23,53,2019,6,28,21,53
7632,2019,9,15,18,39,2019,9,16,11,39
7633,2018,8,4,4,58,2018,8,4,10,58
7634,2019,3,8,7,59,2019,3,9,1,59
7635,2018,5,29,1,41,2018,5,29,22,41
7636,2019,3,1,10,34,2019,3,2,4,34
7637,2019,2,16,21,36,2019,2,17,0,36
7638,2019,9,1,23,59,2019,9,2,12,59
7639,2019,5,26,15,45,2019,5,27,0,45
7640,2018,5,30,12,10,2018,5,30,17,10
7641,2019,5,5,15,33,2019,5,5,21,33
7642,2019,11,22,18,2,2019,11,23,17,2
7643,2019,3,26,23,37,2019,3,27,22,37
7644,2018,3,28,21,20,2018,3,29,0,20
7645,2018,10,22,11,24,2018,10,22,17,24
7646,2019,5,28,0,57,2019,5,28,22,57
7647,2019,5,29,17,8,2019,5,29,18,8
7648,2019,1,11,11,26,2019,1,11,18,26
7649,2018,3,25,11,24,2018,3,26,7,24
7650,2018,9,10,17,41,2018,9,11,15,41
7651,2019,12,29,14,10,2019,12,29,15,10
7652,2019,12,27,11,57,2019,12,28,7,57
7653,2018,9,6,17,9,2018,9,6,20,9
7654,2018,4,4,10,20,2018,4,5,6,20
7655,2018,6,19,7,26,2018,6,20,4,26
7656,2019,10,1,18,42,2019,10,2,1,42
7657,2018,10,20,9,22,2018,10,20,15,22
7658,2019,12,26,13,5,2019,12,26,14,5
7659,2018,4,20,5,39,2018,4,21,0,39
7660,2018,6,17,3,35,2018,6,17,13,35
7661,2019,7,12,11,25,2019,7,12,17,25
7662,2018,3,15,22,0,2018,3,16,18,0
7663,2018,7,10,18,7,2018,7,10,22,7
7664,2018,1,10,20,46,2018,1,11,10,46
7665,2018,8,19,5,56,2018,8,19,16,56
7666,2018,6,7,18,45,2018,6,7,23,45
7667,2019,4,27,14,14,2019,4,28,12,14
7668,2019,11,13,3,48,2019,11,13,6,48
7669,2019,3,30,14,37,2019,3,31,10,37
7670,2018,2,24,1,9,2018,2,24,13,9
7671,2018,1,11,5,57,2018,1,11,20,57
7672,2019,2,12,18,43,2019,2,13,14,43
7673,2019,8,8,22,18,2019,8,8,23,18
7674,2019,6,11,17,54,2019,6,12,12,54
7675,2018,1,12,3,57,2018,1,12,18,57
7676,2018,10,10,12,52,2018,10,10,22,52
7677,2018,12,25,12,29,2018,12,26,9,29
7678,2019,3,4,2,26,2019,3,4,4,26
7679,2018,6,4,8,49,2018,6,4,12,49
7680,2019,4,7,13,54,2019,4,8,2,54
7681,2018,1,27,8,13,2018,1,27,23,13
7682,2018,12,28,2,47,2018,12,29,0,47
7683,2019,2,6,23,40,2019,2,7,19,40
7684,2019,5,21,20,7,2019,5,22,17,7
7685,2018,2,20,8,6,2018,2,20,21,6
7686,2018,4,24,1,33,2018,4,24,8,33
7687,2018,9,5,17,10,2018,9,6,13,10
7688,2019,5,29,11,40,2019,5,30,7,40
7689,2019,12,21,14,43,2019,12,21,19,43
7690,2019,3,15,4,15,2019,3,15,21,15
7691,2018,9,1,14,3,2018,9,2,5,3
7692,2019,1,18,0,56,2019,1,18,8,56
7693,2018,2,6,19,43,2018,2,7,8,43
7694,2018,11,10,6,13,2018,11,11,0,13
7695,2018,3,13,15,12,2018,3,14,2,12
7696,2018,1,20,2,19,2018,1,20,14,19
7697,2019,1,25,10,18,2019,1,25,14,18
7698,2018,4,29,23,48,2018,4,30,8,48
7699,2019,3,14,7,25,2019,3,15,1,25
7700,2019,11,9,11,50,2019,11,9,15,50
7701,2018,11,18,5,36,2018,11,18,18,36
7702,2018,9,17,11,1,2018,9,17,18,1
7703,2019,7,21,4,2,2019,7,22,0,2
7704,2019,11,10,23,2,2019,11,11,10,2
7705,2019,6,17,21,8,2019,6,18,2,8
7706,2018,5,19,22,55,2018,5,20,11,55
7707,2019,12,7,10,36,2019,12,7,19,36
7708,2019,5,11,12,52,2019,5,11,14,52
7709,2019,10,19,1,36,2019,10,19,15,36
7710,2019,7,24,16,29,2019,7,25,3,29
7711,2019,2,27,21,17,2019,2,28,7,17
7712,2018,2,15,11,23,2018,2,16,10,23
7713,2018,6,5,10,28,2018,6,5,17,28
7714,2019,11,3,1,7,2019,11,3,16,7
7715,2019,7,14,10,29,2019,7,14,18,29
7716,2018,10,9,3,14,2018,10,9,20,14
7717,2018,8,25,16,27,2018,8,26,9,27
7718,2020,1,1,18,23,2020,1,1,21,23
7719,2018,1,28,1,36,2018,1,28,21,36
7720,2018,1,6,5,13,2018,1,6,16,13
7721,2018,1,15,10,0,2018,1,15,16,0
7722,2019,8,5,12,11,2019,8,5,15,11
7723,2018,6,23,11,7,2018,6,23,22,7
7724,2018,7,5,14,39,2018,7,6,12,39
7725,2018,9,16,12,33,2018,9,17,1,33
7726,2019,10,11,10,52,2019,10,12,6,52
7727,2018,6,1,7,19,2018,6,1,23,19
7728,2019,9,15,4,44,2019,9,15,5,44
7729,2019,6,13,11,48,2019,6,14,1,48
7730,2019,7,18,12,24,2019,7,19,1,24
7731,2019,8,7,10,50,2019,8,7,16,50
7732,2018,9,22,6,17,2018,9,23,3,17
7733,2018,3,22,19,26,2018,3,23,17,26
7734,2018,7,11,11,42,2018,7,11,12,42
7735,2018,5,30,18,7,2018,5,31,10,7
7736,2019,3,17,16,26,2019,3,18,12,26
7737,2019,8,17,18,12,2019,8,18,9,12
7738,2018,7,20,5,30,2018,7,20,22,30
7739,2018,10,20,6,42,2018,10,20,19,42
7740,2019,2,14,2,42,2019,2,14,18,42
7741,2019,11,30,0,8,2019,11,30,15,8
7742,2019,1,1,15,0,2019,1,2,3,0
7743,2019,6,18,8,29,2019,6,18,15,29
7744,2019,11,15,12,25,2019,11,15,20,25
7745,2019,8,21,19,53,2019,8,21,23,53
7746,2018,2,23,21,20,2018,2,24,12,20
7747,2018,1,4,1,22,2018,1,4,21,22
7748,2018,6,15,15,52,2018,6,16,5,52
7749,2018,2,22,10,5,2018,2,23,6,5
7750,2019,12,20,23,38,2019,12,21,19,38
7751,2018,6,1,17,19,2018,6,2,10,19
7752,2019,10,23,23,1,2019,10,24,5,1
7753,2019,7,14,14,12,2019,7,15,4,12
7754,2019,5,30,7,48,2019,5,31,1,48
7755,2018,1,10,13,48,2018,1,11,10,48
7756,2018,5,10,7,33,2018,5,10,17,33
7757,2019,4,24,8,16,2019,4,24,11,16
7758,2018,8,19,4,55,2018,8,20,3,55
7759,2019,4,23,21,45,2019,4,24,18,45
7760,2019,2,3,11,30,2019,2,4,9,30
7761,2018,12,18,14,37,2018,12,19,12,37
7762,2019,9,23,22,9,2019,9,24,12,9
7763,2019,11,3,18,58,2019,11,4,5,58
7764,2018,11,15,18,55,2018,11,16,7,55
7765,2018,8,19,2,15,2018,8,19,21,15
7766,2019,4,6,18,42,2019,4,7,7,42
7767,2018,9,9,22,7,2018,9,10,13,7
7768,2019,11,8,1,37,2019,11,8,14,37
7769,2018,5,28,3,42,2018,5,28,20,42
7770,2018,7,23,0,49,2018,7,23,15,49
7771,2019,12,7,11,45,2019,12,7,14,45
7772,2018,12,1,12,11,2018,12,1,22,11
7773,2019,1,19,13,25,2019,1,20,10,25
7774,2018,4,8,5,8,2018,4,8,6,8
7775,2019,8,21,22,37,2019,8,22,5,37
7776,2018,3,26,10,56,2018,3,26,19,56
7777,2018,1,18,5,3,2018,1,18,7,3
7778,2019,3,30,18,36,2019,3,30,23,36
7779,2018,6,18,20,16,2018,6,19,19,16
7780,2019,2,9,21,7,2019,2,10,8,7
7781,2019,1,31,3,38,2019,1,31,18,38
7782,2019,1,6,3,37,2019,1,6,10,37
7783,2019,4,6,14,3,2019,4,7,13,3
7784,2019,8,18,17,31,2019,8,18,21,31
7785,2018,6,16,18,31,2018,6,17,13,31
7786,2018,2,28,18,36,2018,3,1,7,36
7787,2019,11,12,23,14,2019,11,13,2,14
7788,2019,7,29,6,55,2019,7,29,23,55
7789,2018,9,9,1,7,2018,9,10,0,7
7790,2019,10,13,17,32,2019,10,14,0,32
7791,2018,1,21,1,59,2018,1,21,2,59
7792,2018,2,3,6,51,2018,2,3,10,51
7793,2019,3,9,9,41,2019,3,9,14,41
7794,2018,4,3,0,20,2018,4,3,10,20
7795,2019,9,6,12,47,2019,9,7,2,47
7796,2019,4,22,13,15,2019,4,23,7,15
7797,2019,4,18,15,5,2019,4,19,6,5
7798,2019,5,6,14,42,2019,5,7,6,42
7799,2018,6,28,7,39,2018,6,28,18,39
7800,2018,12,7,19,19,2018,12,7,23,19
7801,2019,1,4,10,37,2019,1,4,13,37
7802,2018,5,18,19,0,2018,5,19,18,0
7803,2019,3,3,20,30,2019,3,4,16,30
7804,2019,12,30,0,43,2019,12,30,17,43
7805,2018,10,10,23,57,2018,10,11,18,57
7806,2019,4,17,14,57,2019,4,17,21,57
7807,2018,1,20,12,0,2018,1,20,16,0
7808,2018,10,9,21,7,2018,10,10,8,7
7809,2018,9,15,0,25,2018,9,15,22,25
7810,2018,5,8,4,58,2018,5,9,1,58
7811,2019,1,4,15,29,2019,1,4,16,29
7812,2018,9,2,1,16,2018,9,2,13,16
7813,2019,6,12,15,46,2019,6,13,13,46
7814,2018,12,30,10,8,2018,12,31,0,8
7815,2019,11,19,22,57,2019,11,20,13,57
7816,2019,4,15,18,14,2019,4,16,15,14
7817,2018,5,27,10,8,2018,5,27,23,8
7818,2018,3,4,18,49,2018,3,5,3,49
7819,2018,12,28,0,21,2018,12,28,14,21
7820,2018,7,16,15,42,2018,7,16,23,42
7821,2019,6,14,10,17,2019,6,14,11,17
7822,2018,5,5,8,16,2018,5,5,21,16
7823,2018,10,20,15,36,2018,10,21,9,36
7824,2019,8,22,22,31,2019,8,23,4,31
7825,2019,1,8,3,12,2019,1,8,4,12
7826,2018,2,4,18,27,2018,2,4,21,27
7827,2019,11,5,19,7,2019,11,6,11,7
7828,2019,2,25,19,2,2019,2,25,22,2
7829,2019,8,28,0,57,2019,8,28,13,57
7830,2018,4,11,0,7,2018,4,11,13,7
7831,2018,3,9,23,24,2018,3,10,3,24
7832,2018,8,7,8,41,2018,8,8,5,41
7833,2018,12,1,2,14,2018,12,1,3,14
7834,2019,5,30,4,22,2019,5,30,15,22
7835,2018,3,31,7,9,2018,4,1,4,9
7836,2018,9,22,4,56,2018,9,22,7,56
7837,2018,3,3,9,11,2018,3,3,15,11
7838,2018,4,18,4,14,2018,4,18,14,14
7839,2019,6,7,18,10,2019,6,8,2,10
7840,2019,9,28,12,19,2019,9,29,8,19
7841,2019,8,28,16,14,2019,8,29,2,14
7842,2018,2,27,17,34,2018,2,28,2,34
7843,2018,8,30,10,11,2018,8,30,22,11
7844,2018,5,13,21,24,2018,5,14,11,24
7845,2019,10,14,19,31,2019,10,14,23,31
7846,2019,4,12,7,14,2019,4,12,11,14
7847,2019,2,24,11,9,2019,2,24,19,9
7848,2018,4,22,8,26,2018,4,23,0,26
7849,2019,5,27,22,59,2019,5,28,19,59
7850,2018,8,18,19,37,2018,8,19,12,37
7851,2019,9,13,1,39,2019,9,13,6,39
7852,2018,11,5,2,19,2018,11,5,6,19
7853,2018,8,20,14,38,2018,8,21,9,38
7854,2018,1,1,15,21,2018,1,2,10,21
7855,2019,3,21,18,39,2019,3,22,15,39
7856,2018,6,26,5,54,2018,6,26,11,54
7857,2018,5,24,3,14,2018,5,25,2,14
7858,2019,5,11,10,34,2019,5,11,12,34
7859,2019,3,9,17,28,2019,3,10,13,28
7860,2019,5,7,23,37,2019,5,8,14,37
7861,2019,10,23,19,26,2019,10,24,13,26
7862,2018,8,14,17,32,2018,8,15,5,32
7863,2019,5,9,21,37,2019,5,10,12,37
7864,2018,8,12,12,26,2018,8,13,9,26
7865,2019,2,27,8,33,2019,2,28,6,33
7866,2019,7,28,18,20,2019,7,29,14,20
7867,2018,10,18,22,53,2018,10,19,5,53
7868,2019,2,5,16,3,2019,2,6,14,3
7869,2019,8,23,11,11,2019,8,24,5,11
7870,2018,8,2,11,16,2018,8,3,10,16
7871,2019,2,18,3,39,2019,2,18,17,39
7872,2019,4,24,12,30,2019,4,24,23,30
7873,2018,1,20,3,24,2018,1,20,9,24
7874,2018,10,30,17,37,2018,10,31,16,37
7875,2019,6,3,19,27,2019,6,3,22,27
7876,2019,8,29,19,57,2019,8,30,6,57
7877,2019,3,12,17,19,2019,3,13,9,19
7878,2018,4,17,19,7,2018,4,18,9,7
7879,2019,1,16,20,5,2019,1,17,10,5
7880,2019,5,19,19,30,2019,5,20,9,30
7881,2018,1,18,2,37,2018,1,18,9,37
7882,2019,1,31,13,33,2019,1,31,16,33
7883,2019,10,9,1,51,2019,10,9,18,51
7884,2019,11,23,7,0,2019,11,23,17,0
7885,2019,6,22,9,52,2019,6,22,17,52
7886,2018,5,10,16,30,2018,5,11,15,30
7887,2019,1,27,16,16,2019,1,28,10,16
7888,2019,3,28,6,54,2019,3,28,16,54
7889,2019,4,16,23,16,2019,4,17,6,16
7890,2019,1,1,9,13,2019,1,1,16,13
7891,2019,4,30,2,2,2019,5,1,1,2
7892,2019,5,6,11,25,2019,5,6,19,25
7893,2019,7,18,18,15,2019,7,19,16,15
7894,2018,11,28,6,23,2018,11,28,18,23
7895,2018,9,25,4,2,2018,9,26,3,2
7896,2019,9,1,7,58,2019,9,1,14,58
7897,2018,12,11,14,10,2018,12,12,13,10
7898,2018,9,23,2,9,2018,9,23,14,9
7899,2019,10,15,17,26,2019,10,16,0,26
7900,2018,9,10,16,2,2018,9,11,0,2
7901,2019,6,26,0,48,2019,6,26,16,48
7902,2018,3,3,19,18,2018,3,4,0,18
7903,2019,1,31,22,34,2019,2,1,12,34
7904,2018,5,11,18,35,2018,5,12,14,35
7905,2018,9,2,5,31,2018,9,2,16,31
7906,2019,12,30,3,56,2019,12,31,1,56
7907,2019,9,4,18,33,2019,9,5,1,33
7908,2019,4,1,1,22,2019,4,1,17,22
7909,2018,4,27,11,28,2018,4,27,14,28
7910,2018,7,7,22,0,2018,7,7,23,0
7911,2019,2,28,23,29,2019,3,1,19,29
7912,2018,10,24,22,3,2018,10,25,14,3
7913,2018,3,30,9,28,2018,3,31,0,28
7914,2019,10,19,16,16,2019,10,19,20,16
7915,2018,10,15,18,12,2018,10,15,21,12
7916,2019,10,8,0,10,2019,10,8,8,10
7917,2019,4,22,13,54,2019,4,23,6,54
7918,2019,9,30,14,13,2019,9,30,16,13
7919,2019,11,21,4,27,2019,11,21,16,27
7920,2018,3,20,4,36,2018,3,20,12,36
7921,2019,10,19,12,45,2019,10,20,10,45
7922,2018,5,14,9,2,2018,5,14,22,2
7923,2018,12,25,8,47,2018,12,25,13,47
7924,2018,3,14,10,18,2018,3,14,15,18
7925,2019,1,23,18,26,2019,1,24,5,26
7926,2018,12,25,6,2,2018,12,25,21,2
7927,2018,9,27,6,30,2018,9,27,17,30
7928,2018,10,26,12,35,2018,10,27,10,35
7929,2019,11,15,14,38,2019,11,16,11,38
7930,2018,6,5,18,55,2018,6,6,1,55
7931,2018,12,18,23,50,2018,12,19,9,50
7932,2019,7,30,7,10,2019,7,30,17,10
7933,2019,1,18,10,14,2019,1,18,15,14
7934,2019,1,15,21,56,2019,1,16,17,56
7935,2019,8,18,0,36,2019,8,18,6,36
7936,2018,10,6,8,39,2018,10,7,5,39
7937,2018,12,19,21,41,2018,12,20,8,41
7938,2019,3,11,9,33,2019,3,11,11,33
7939,2019,2,20,21,23,2019,2,21,14,23
7940,2019,9,2,12,46,2019,9,2,23,46
7941,2019,4,2,15,57,2019,4,3,0,57
7942,2018,11,9,17,40,2018,11,10,2,40
7943,2018,9,13,1,10,2018,9,13,14,10
7944,2019,3,8,5,34,2019,3,8,22,34
7945,2018,10,4,6,31,2018,10,4,8,31
7946,2018,10,2,22,14,2018,10,3,19,14
7947,2018,11,27,16,33,2018,11,27,18,33
7948,2019,11,28,17,3,2019,11,29,10,3
7949,2019,6,23,19,10,2019,6,24,8,10
7950,2019,7,1,3,0,2019,7,1,21,0
7951,2019,6,8,18,40,2019,6,8,21,40
7952,2019,1,20,15,20,2019,1,20,17,20
7953,2019,9,12,9,47,2019,9,13,2,47
7954,2019,9,6,12,56,2019,9,7,11,56
7955,2018,4,6,21,6,2018,4,7,12,6
7956,2019,12,19,23,36,2019,12,20,21,36
7957,2018,4,2,12,8,2018,4,2,16,8
7958,2018,9,10,7,26,2018,9,10,18,26
7959,2019,8,7,8,6,2019,8,7,19,6
7960,2018,4,27,12,44,2018,4,28,2,44
7961,2018,6,15,23,2,2018,6,16,0,2
7962,2018,3,12,20,41,2018,3,13,9,41
7963,2018,10,23,4,42,2018,10,23,23,42
7964,2018,5,23,14,46,2018,5,23,17,46
7965,2018,5,29,18,16,2018,5,30,11,16
7966,2019,1,13,17,18,2019,1,14,8,18
7967,2019,4,10,10,51,2019,4,11,4,51
7968,2019,9,17,4,5,2019,9,17,16,5
7969,2018,5,12,21,51,2018,5,13,10,51
7970,2018,6,27,20,2,2018,6,27,21,2
7971,2019,8,22,6,7,2019,8,23,3,7
7972,2020,1,1,6,34,2020,1,1,12,34
7973,2018,4,5,19,1,2018,4,6,17,1
7974,2019,1,2,10,51,2019,1,3,2,51
7975,2019,3,16,2,55,2019,3,16,23,55
7976,2019,9,21,8,34,2019,9,21,9,34
7977,2018,5,13,9,32,2018,5,13,11,32
7978,2019,6,19,10,47,2019,6,19,19,47
7979,2018,1,1,14,6,2018,1,2,1,6
7980,2018,2,27,17,10,2018,2,27,23,10
7981,2019,4,18,14,40,2019,4,18,20,40
7982,2018,5,28,16,25,2018,5,29,1,25
7983,2018,8,19,19,9,2018,8,20,8,9
7984,2019,3,18,3,10,2019,3,18,4,10
7985,2018,3,29,5,14,2018,3,29,20,14
7986,2019,12,26,1,11,2019,12,26,11,11
7987,2019,4,7,12,59,2019,4,7,13,59
7988,2018,6,14,23,5,2018,6,15,9,5
7989,2018,12,11,9,42,2018,12,12,6,42
7990,2018,10,4,13,58,2018,10,4,15,58
7991,2019,8,21,21,12,2019,8,22,6,12
7992,2019,12,7,16,7,2019,12,8,14,7
7993,2019,5,14,10,52,2019,5,14,15,52
7994,2018,11,15,21,39,2018,11,16,11,39
7995,2018,4,17,8,48,2018,4,17,13,48
7996,2019,1,26,0,20,2019,1,26,3,20
7997,2018,6,21,6,37,2018,6,21,17,37
7998,2018,4,18,12,38,2018,4,18,16,38
7999,2019,4,6,12,21,2019,4,7,6,21
8000,2018,11,5,21,11,2018,11,6,17,11
8001,2018,5,27,6,48,2018,5,27,22,48
8002,2019,6,2,0,31,2019,6,2,4,31
8003,2019,3,26,0,10,2019,3,26,11,10
8004,2019,7,7,18,15,2019,7,8,1,15
8005,2018,10,8,9,54,2018,10,8,13,54
8006,2019,11,13,14,10,2019,11,14,8,10
8007,2019,8,9,8,36,2019,8,9,21,36
8008,2018,3,18,5,12,2018,3,18,18,12
8009,2018,4,8,3,41,2018,4,8,11,41
8010,2018,6,17,8,34,2018,6,17,20,34
8011,2018,12,3,18,7,2018,12,4,14,7
8012,2018,10,21,19,3,2018,10,22,15,3
8013,2018,9,16,12,50,2018,9,16,18,50
8014,2018,5,14,1,4,2018,5,14,18,4
8015,2018,3,2,3,48,2018,3,3,1,48
8016,2018,4,22,2,12,2018,4,22,4,12
8017,2019,5,17,18,18,2019,5,18,0,18
8018,2019,9,20,21,6,2019,9,20,23,6
8019,2018,3,23,19,14,2018,3,24,9,14
8020,2019,9,6,22,3,2019,9,7,10,3
8021,2019,8,13,12,58,2019,8,14,3,58
8022,2019,4,17,11,22,2019,4,17,15,22
8023,2019,5,14,19,46,2019,5,15,13,46
8024,2018,4,5,3,49,2018,4,5,20,49
8025,2019,9,18,9,30,2019,9,19,5,30
8026,2019,7,5,23,10,2019,7,6,17,10
8027,2018,8,12,12,48,2018,8,12,23,48
8028,2019,5,25,17,32,2019,5,26,10,32
8029,2019,2,28,18,50,2019,3,1,15,50
8030,2019,3,7,12,20,2019,3,8,6,20
8031,2018,2,13,7,29,2018,2,13,21,29
8032,2019,6,12,19,33,2019,6,13,10,33
8033,2019,10,29,4,59,2019,10,29,19,59
8034,2019,5,6,19,37,2019,5,7,17,37
8035,2019,11,8,17,30,2019,11,8,23,30
8036,2019,3,25,13,23,2019,3,26,1,23
8037,2018,3,2,13,54,2018,3,2,22,54
8038,2018,9,18,22,57,2018,9,19,8,57
8039,2018,8,2,7,46,2018,8,2,16,46
8040,2018,1,13,11,49,2018,1,14,0,49
8041,2019,9,24,15,11,2019,9,25,2,11
8042,2019,6,18,20,36,2019,6,19,10,36
8043,2018,3,17,14,15,2018,3,18,13,15
8044,2019,2,27,6,29,2019,2,27,18,29
8045,2018,5,22,3,40,2018,5,22,12,40
8046,2018,3,8,21,57,2018,3,9,3,57
8047,2019,1,1,5,4,2019,1,1,22,4
8048,2018,11,22,18,3,2018,11,23,16,3
8049,2019,3,27,4,30,2019,3,27,14,30
8050,2019,6,11,12,38,2019,6,11,14,38
8051,2018,11,16,20,22,2018,11,17,8,22
8052,2019,1,20,9,36,2019,1,21,4,36
8053,2018,5,18,9,28,2018,5,19,2,28
8054,2018,8,23,1,25,2018,8,23,15,25
8055,2019,5,21,18,23,2019,5,22,2,23
8056,2018,10,16,2,21,2018,10,17,1,21
8057,2018,6,29,22,5,2018,6,30,13,5
8058,2018,11,16,21,50,2018,11,16,22,50
8059,2019,8,31,2,13,2019,8,31,18,13
8060,2019,3,17,11,27,2019,3,17,21,27
8061,2018,3,24,12,48,2018,3,25,7,48
8062,2019,6,7,9,43,2019,6,8,4,43
8063,2019,8,3,5,46,2019,8,3,7,46
8064,2019,5,3,6,46,2019,5,3,8,46
8065,2018,12,2,1,55,2018,12,2,2,55
8066,2018,8,9,12,15,2018,8,9,15,15
8067,2018,5,29,1,52,2018,5,29,12,52
8068,2019,9,5,3,7,2019,9,6,2,7
8069,2018,5,13,15,39,2018,5,14,6,39
8070,2019,4,27,19,44,2019,4,28,5,44
8071,2018,6,8,15,36,2018,6,8,17,36
8072,2018,11,29,8,27,2018,11,29,20,27
8073,2018,7,11,22,46,2018,7,12,19,46
8074,2018,7,27,7,50,2018,7,27,9,50
8075,2018,1,8,9,2,2018,1,9,5,2
8076,2018,6,9,20,45,2018,6,10,6,45
8077,2018,4,14,19,48,2018,4,14,20,48
8078,2019,10,8,16,8,2019,10,9,8,8
8079,2019,12,17,7,25,2019,12,18,6,25
8080,2018,1,7,19,38,2018,1,8,3,38
8081,2018,5,8,15,54,2018,5,8,23,54
8082,2018,4,23,2,49,2018,4,23,15,49
8083,2018,8,6,18,20,2018,8,7,6,20
